"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.174387552E1,-3.431250095E0,-1.462500095E0,-5.345625305E1,5.358622373E1
2.175387552E1,-3.075000048E0,-1.612500072E0,-5.283750153E1,5.295146220E1
2.176387552E1,-2.718750000E0,-1.350000024E0,-5.281875229E1,5.290590416E1
2.177387552E1,-3.037500143E0,-1.406250000E0,-5.283750153E1,5.294341804E1
2.178387552E1,-2.868750095E0,-1.068750024E0,-5.296875381E1,5.305714687E1
2.179387552E1,-3.281250238E0,-1.106250048E0,-5.304375076E1,5.315665421E1
2.180387552E1,-3.431250095E0,-9.937500358E-1,-5.263125229E1,5.275234340E1
2.181387552E1,-3.506250143E0,-9.562500119E-1,-5.280000305E1,5.292493294E1
2.182387552E1,-3.525000095E0,-9.375000596E-1,-5.255625153E1,5.268267368E1
2.183387552E1,-3.637500048E0,-7.875000238E-1,-5.293125153E1,5.306193505E1
2.184387552E1,-4.050000191E0,-8.812500238E-1,-5.330625153E1,5.346714463E1
2.185387552E1,-3.956250191E0,-5.812500119E-1,-5.317500305E1,5.332514151E1
2.186387552E1,-4.068750381E0,-7.125000358E-1,-5.311875153E1,5.327911551E1
2.187387552E1,-4.068750381E0,-8.062500358E-1,-5.321250153E1,5.337391767E1
2.188387552E1,-3.656250238E0,-7.875000238E-1,-5.347500229E1,5.360563582E1
2.189387552E1,-3.937500238E0,-8.812500238E-1,-5.375625229E1,5.390746859E1
2.190387552E1,-4.350000381E0,-1.200000048E0,-5.390625381E1,5.409479368E1
2.191387552E1,-4.218750000E0,-1.200000048E0,-5.377500153E1,5.395357857E1
2.192387552E1,-4.275000095E0,-1.218750000E0,-5.366250229E1,5.384631027E1
2.193387552E1,-4.481250286E0,-1.387500048E0,-5.388750076E1,5.409130706E1
2.194387552E1,-4.331250191E0,-1.350000024E0,-5.409375381E1,5.428366633E1
2.195387552E1,-4.162500381E0,-1.368750095E0,-5.366250229E1,5.384109990E1
2.196387552E1,-4.087500095E0,-1.275000095E0,-5.370000076E1,5.387043126E1
2.197387552E1,-3.806250095E0,-1.331250072E0,-5.330625153E1,5.345854673E1
2.198387552E1,-3.843750238E0,-1.050000072E0,-5.317500305E1,5.332408335E1
2.199387552E1,-3.993750095E0,-1.125000000E0,-5.321250153E1,5.337401974E1
2.200387552E1,-3.525000095E0,-9.750000238E-1,-5.336250305E1,5.348769001E1
2.201387552E1,-3.206250191E0,-1.031250000E0,-5.298750305E1,5.309443470E1
2.202387552E1,-3.356250048E0,-9.187500477E-1,-5.278125381E1,5.289583415E1
2.203387552E1,-3.637500048E0,-8.062500358E-1,-5.315625381E1,5.328666592E1
2.204387552E1,-3.581250191E0,-8.062500358E-1,-5.308125305E1,5.320803339E1
2.205387552E1,-3.581250191E0,-6.187500358E-1,-5.311875153E1,5.324293350E1
2.206387552E1,-3.956250191E0,-8.250000477E-1,-5.283750153E1,5.299183058E1
2.207387552E1,-3.956250191E0,-9.937500358E-1,-5.268750381E1,5.284517493E1
2.208387552E1,-4.368750095E0,-1.125000000E0,-5.259375381E1,5.278687851E1
2.209387552E1,-4.556250095E0,-1.256250024E0,-5.296875381E1,5.317919198E1
2.210387552E1,-4.856250286E0,-1.518750072E0,-5.272500229E1,5.296995030E1
2.211387552E1,-4.931250095E0,-1.537500024E0,-5.266875076E1,5.292143650E1
2.212387552E1,-5.100000381E0,-1.612500072E0,-5.259375381E1,5.286504611E1
2.213387552E1,-5.287500381E0,-1.781250119E0,-5.274375153E1,5.303804142E1
2.214387552E1,-5.025000095E0,-1.968750119E0,-5.251875305E1,5.279532200E1
2.215387552E1,-5.268750191E0,-1.687500119E0,-5.266875076E1,5.295851860E1
2.216387552E1,-5.493750095E0,-1.912500024E0,-5.242500305E1,5.274675243E1
2.217387552E1,-5.381250381E0,-1.856250048E0,-5.225625229E1,5.256538237E1
2.218387552E1,-5.362500191E0,-1.650000095E0,-5.225625229E1,5.255658676E1
2.219387552E1,-5.212500095E0,-1.387500048E0,-5.229375076E1,5.257120583E1
2.220387552E1,-5.231250286E0,-1.143750072E0,-5.266875076E1,5.294026304E1
2.221387552E1,-5.250000000E0,-1.200000048E0,-5.242500305E1,5.270088657E1
2.222387552E1,-4.875000000E0,-6.750000119E-1,-5.281875229E1,5.304754324E1
2.223387552E1,-5.025000095E0,-1.106250048E0,-5.300625229E1,5.325539594E1
2.224387552E1,-4.518750191E0,-1.087500095E0,-5.323125076E1,5.343377038E1
2.225387552E1,-4.556250095E0,-8.812500238E-1,-5.340000153E1,5.360127032E1
2.226387552E1,-4.575000286E0,-1.200000048E0,-5.355000305E1,5.375847333E1
2.227387552E1,-4.387500286E0,-1.293750048E0,-5.341875076E1,5.361424140E1
2.228387552E1,-4.725000381E0,-1.650000095E0,-5.306250381E1,5.329800597E1
2.229387552E1,-4.425000191E0,-1.650000095E0,-5.315625381E1,5.336562982E1
2.230387552E1,-4.537500381E0,-1.743750095E0,-5.323125076E1,5.345274204E1
2.231387552E1,-4.350000381E0,-1.706250072E0,-5.306250381E1,5.326784305E1
2.232387552E1,-4.218750000E0,-1.706250072E0,-5.308125305E1,5.327596612E1
2.233387552E1,-4.312500000E0,-1.706250072E0,-5.319375229E1,5.339554502E1
2.234387552E1,-3.993750095E0,-1.387500048E0,-5.326875305E1,5.343627277E1
2.235387552E1,-4.106250286E0,-1.387500048E0,-5.364375305E1,5.381857197E1
2.236387552E1,-3.881250143E0,-1.706250072E0,-5.353125381E1,5.369888758E1
2.237387552E1,-3.862500191E0,-1.631250024E0,-5.351250076E1,5.367650904E1
2.238387552E1,-3.600000143E0,-1.762500048E0,-5.334375381E1,5.349413499E1
2.239387552E1,-3.506250143E0,-1.368750095E0,-5.332500076E1,5.345767460E1
2.240387552E1,-3.843750238E0,-1.162500024E0,-5.311875153E1,5.327032557E1
2.241387552E1,-3.675000191E0,-1.143750072E0,-5.272500229E1,5.286529728E1
2.242387552E1,-3.881250143E0,-1.237500072E0,-5.265000153E1,5.280736852E1
2.243387552E1,-4.181250095E0,-1.725000024E0,-5.212500381E1,5.232088015E1
2.244387552E1,-3.937500238E0,-1.387500048E0,-5.246250153E1,5.262834912E1
2.245387552E1,-4.050000191E0,-1.293750048E0,-5.255625153E1,5.272794198E1
2.246387552E1,-4.068750381E0,-1.162500024E0,-5.276250076E1,5.293191497E1
2.247387552E1,-3.975000143E0,-1.350000024E0,-5.265000153E1,5.281709749E1
2.248387552E1,-4.087500095E0,-1.368750095E0,-5.261250305E1,5.278879248E1
2.249387552E1,-4.031250000E0,-1.406250000E0,-5.250000381E1,5.267332262E1
2.250387552E1,-4.068750381E0,-1.500000000E0,-5.293125153E1,5.310858799E1
2.251387552E1,-4.068750381E0,-1.500000000E0,-5.255625153E1,5.273484905E1
2.252387552E1,-4.425000191E0,-1.350000024E0,-5.265000153E1,5.285286924E1
2.253387552E1,-4.743750095E0,-1.425000072E0,-5.236875153E1,5.260247073E1
2.254387552E1,-4.893750191E0,-1.368750095E0,-5.248125076E1,5.272669105E1
2.255387552E1,-4.912500381E0,-1.143750072E0,-5.257500076E1,5.281639451E1
2.256387552E1,-4.893750191E0,-1.218750000E0,-5.270625305E1,5.294698531E1
2.257387552E1,-4.987500191E0,-1.350000024E0,-5.321250153E1,5.346277188E1
2.258387552E1,-4.968750000E0,-1.425000072E0,-5.287500381E1,5.312706589E1
2.259387552E1,-4.593750000E0,-7.500000000E-1,-5.351250076E1,5.371454903E1
2.260387552E1,-4.593750000E0,-1.012500048E0,-5.341875076E1,5.362546623E1
2.261387552E1,-4.406250000E0,-1.087500095E0,-5.347500229E1,5.366724853E1
2.262387552E1,-4.256250381E0,-1.050000072E0,-5.332500076E1,5.350489579E1
2.263387552E1,-4.237500191E0,-1.387500048E0,-5.336250305E1,5.354846680E1
2.264387552E1,-4.256250381E0,-1.275000095E0,-5.308125305E1,5.326688200E1
2.265387552E1,-4.462500095E0,-1.331250072E0,-5.274375153E1,5.294893256E1
2.266387552E1,-4.612500191E0,-1.256250024E0,-5.289375305E1,5.310934413E1
2.267387552E1,-4.762500286E0,-1.556250095E0,-5.287500381E1,5.311185698E1
2.268387552E1,-4.518750191E0,-1.537500024E0,-5.265000153E1,5.286592163E1
2.269387552E1,-4.050000191E0,-1.706250072E0,-5.266875076E1,5.285178424E1
2.270387552E1,-4.012500286E0,-1.650000095E0,-5.261250305E1,5.279108008E1
2.271387552E1,-3.993750095E0,-2.025000095E0,-5.265000153E1,5.284007311E1
2.272387552E1,-3.918750048E0,-2.362500191E0,-5.274375153E1,5.294186750E1
2.273387552E1,-3.712500095E0,-2.343750000E0,-5.253750229E1,5.272063133E1
2.274387552E1,-3.375000238E0,-2.212500095E0,-5.250000381E1,5.265487806E1
2.275387552E1,-3.581250191E0,-2.437500000E0,-5.253750229E1,5.271580319E1
2.276387552E1,-3.768750191E0,-2.250000000E0,-5.236875153E1,5.255237496E1
2.277387552E1,-4.218750000E0,-1.912500024E0,-5.263125229E1,5.283468771E1
2.278387552E1,-4.387500286E0,-2.156250000E0,-5.255625153E1,5.278313317E1
2.279387552E1,-4.443750381E0,-1.668750048E0,-5.251875305E1,5.273282722E1
2.280387552E1,-5.006250381E0,-1.443750024E0,-5.236875153E1,5.262730369E1
2.281387552E1,-4.912500381E0,-1.218750000E0,-5.263125229E1,5.287406481E1
2.282387552E1,-5.118750095E0,-1.368750095E0,-5.255625153E1,5.282267178E1
2.283387552E1,-4.856250286E0,-1.275000095E0,-5.233125305E1,5.257155921E1
2.284387552E1,-4.818750381E0,-1.275000095E0,-5.227500153E1,5.251211065E1
2.285387552E1,-5.100000381E0,-1.406250000E0,-5.178750229E1,5.205701621E1
2.286387552E1,-5.137500286E0,-1.218750000E0,-5.210625076E1,5.237309070E1
2.287387552E1,-5.287500381E0,-1.312500000E0,-5.240625381E1,5.268866819E1
2.288387552E1,-4.650000095E0,-1.443750024E0,-5.246250153E1,5.268795860E1
2.289387552E1,-4.687500000E0,-1.443750024E0,-5.250000381E1,5.272862098E1
2.290387552E1,-4.593750000E0,-1.575000048E0,-5.235000229E1,5.257476490E1
2.291387552E1,-4.387500286E0,-1.425000072E0,-5.248125076E1,5.268360718E1
2.292387552E1,-4.218750000E0,-1.406250000E0,-5.276250076E1,5.294956919E1
2.293387552E1,-3.731250048E0,-1.368750095E0,-5.319375229E1,5.334201896E1
2.294387552E1,-3.825000048E0,-1.406250000E0,-5.315625381E1,5.331224516E1
2.295387552E1,-3.806250095E0,-1.293750048E0,-5.291250229E1,5.306500002E1
2.296387552E1,-3.900000095E0,-1.031250000E0,-5.285625076E1,5.300996814E1
2.297387552E1,-4.256250381E0,-1.218750000E0,-5.295000076E1,5.313476828E1
2.298387552E1,-4.031250000E0,-1.068750024E0,-5.317500305E1,5.333829912E1
2.299387552E1,-4.218750000E0,-9.750000238E-1,-5.345625305E1,5.363132916E1
2.300387552E1,-4.368750095E0,-1.050000072E0,-5.364375305E1,5.383159592E1
2.301387552E1,-4.462500095E0,-1.106250048E0,-5.364375305E1,5.384041175E1
2.302387552E1,-4.256250381E0,-1.312500000E0,-5.330625153E1,5.349200665E1
2.303387552E1,-4.050000191E0,-1.425000072E0,-5.332500076E1,5.349755913E1
2.304387552E1,-3.881250143E0,-1.462500095E0,-5.366250229E1,5.382255253E1
2.305387552E1,-3.918750048E0,-1.350000024E0,-5.319375229E1,5.335498463E1
2.306387552E1,-3.806250095E0,-1.031250000E0,-5.317500305E1,5.332102743E1
2.307387552E1,-3.787500143E0,-1.406250000E0,-5.304375076E1,5.319738895E1
2.308387552E1,-3.731250048E0,-1.162500024E0,-5.281875229E1,5.296314026E1
2.309387552E1,-3.975000143E0,-1.275000095E0,-5.298750305E1,5.315168606E1
2.310387552E1,-4.012500286E0,-1.068750024E0,-5.296875381E1,5.313126449E1
2.311387552E1,-3.937500238E0,-7.875000238E-1,-5.283750153E1,5.298986348E1
2.312387552E1,-4.312500000E0,-9.000000358E-1,-5.276250076E1,5.294609658E1
2.313387552E1,-4.106250286E0,-8.625000119E-1,-5.332500076E1,5.348982056E1
2.314387552E1,-4.293750286E0,-9.000000358E-1,-5.351250076E1,5.369202948E1
2.315387552E1,-4.406250000E0,-7.125000358E-1,-5.313750076E1,5.332463486E1
2.316387552E1,-4.537500381E0,-1.068750024E0,-5.323125076E1,5.343498100E1
2.317387552E1,-4.537500381E0,-9.750000238E-1,-5.323125076E1,5.343318812E1
2.318387552E1,-4.556250095E0,-1.125000000E0,-5.343750381E1,5.364319019E1
2.319387552E1,-4.800000191E0,-1.106250048E0,-5.353125381E1,5.375740810E1
2.320387552E1,-4.293750286E0,-9.187500477E-1,-5.351250076E1,5.369234704E1
2.321387552E1,-4.068750381E0,-1.031250000E0,-5.321250153E1,5.337779056E1
2.322387552E1,-4.500000000E0,-1.218750000E0,-5.295000076E1,5.315484863E1
2.323387552E1,-4.650000095E0,-1.368750095E0,-5.341875076E1,5.363822248E1
2.324387552E1,-4.443750381E0,-1.218750000E0,-5.325000381E1,5.344899602E1
2.325387552E1,-4.106250286E0,-1.068750024E0,-5.302500153E1,5.319449506E1
2.326387552E1,-4.350000381E0,-1.275000095E0,-5.300625229E1,5.319972660E1
2.327387552E1,-4.293750286E0,-1.293750048E0,-5.321250153E1,5.340112732E1
2.328387552E1,-4.256250381E0,-1.500000000E0,-5.326875305E1,5.345957088E1
2.329387552E1,-4.200000286E0,-1.725000024E0,-5.345625305E1,5.364873361E1
2.330387552E1,-3.993750095E0,-1.706250072E0,-5.351250076E1,5.368844445E1
2.331387552E1,-3.937500238E0,-1.500000000E0,-5.340000153E1,5.356597867E1
2.332387552E1,-3.881250143E0,-1.237500072E0,-5.338125229E1,5.353646986E1
2.333387552E1,-3.993750095E0,-1.725000024E0,-5.336250305E1,5.353954050E1
2.334387552E1,-3.806250095E0,-1.593750119E0,-5.304375076E1,5.320401370E1
2.335387552E1,-3.900000095E0,-1.668750048E0,-5.304375076E1,5.321310198E1
2.336387552E1,-4.425000191E0,-1.481250048E0,-5.295000076E1,5.315521902E1
2.337387552E1,-4.368750095E0,-1.331250072E0,-5.280000305E1,5.299715583E1
2.338387552E1,-4.593750000E0,-1.556250095E0,-5.274375153E1,5.296628908E1
2.339387552E1,-4.687500000E0,-1.331250072E0,-5.251875305E1,5.274432960E1
2.340387552E1,-4.743750095E0,-1.593750119E0,-5.263125229E1,5.286862890E1
2.341387552E1,-4.950000286E0,-1.368750095E0,-5.238750076E1,5.263863805E1
2.342387552E1,-4.875000000E0,-1.275000095E0,-5.265000153E1,5.289058433E1
2.343387552E1,-5.043750286E0,-1.462500095E0,-5.274375153E1,5.300454366E1
2.344387552E1,-4.556250095E0,-1.537500024E0,-5.281875229E1,5.303719369E1
2.345387552E1,-4.556250095E0,-1.368750095E0,-5.285625076E1,5.306991743E1
2.346387552E1,-4.443750381E0,-1.387500048E0,-5.266875076E1,5.287408988E1
2.347387552E1,-4.012500286E0,-1.406250000E0,-5.295000076E1,5.312043184E1
2.348387552E1,-3.975000143E0,-1.331250072E0,-5.298750305E1,5.315306513E1
2.349387552E1,-3.975000143E0,-1.368750095E0,-5.308125305E1,5.324747439E1
2.350387552E1,-4.106250286E0,-1.087500095E0,-5.328750229E1,5.345654168E1
2.351387552E1,-3.937500238E0,-1.106250048E0,-5.300625229E1,5.316380798E1
2.352387552E1,-4.143750191E0,-1.293750048E0,-5.276250076E1,5.294077768E1
2.353387552E1,-4.312500000E0,-1.312500000E0,-5.274375153E1,5.293603345E1
2.354387552E1,-4.087500095E0,-1.068750024E0,-5.296875381E1,5.313698114E1
2.355387552E1,-4.218750000E0,-1.331250072E0,-5.321250153E1,5.339607099E1
2.356387552E1,-4.537500381E0,-1.575000048E0,-5.304375076E1,5.326076445E1
2.357387552E1,-4.256250381E0,-1.312500000E0,-5.310000229E1,5.328647640E1
2.358387552E1,-4.387500286E0,-1.593750119E0,-5.310000229E1,5.330478816E1
2.359387552E1,-4.275000095E0,-1.443750024E0,-5.287500381E1,5.306718448E1
2.360387552E1,-4.106250286E0,-1.256250024E0,-5.308125305E1,5.325466065E1
2.361387552E1,-4.331250191E0,-1.406250000E0,-5.295000076E1,5.314545934E1
2.362387552E1,-4.218750000E0,-1.537500024E0,-5.285625076E1,5.304663045E1
2.363387552E1,-4.481250286E0,-1.387500048E0,-5.257500076E1,5.278387505E1
2.364387552E1,-4.200000286E0,-1.143750072E0,-5.270625305E1,5.288570012E1
2.365387552E1,-4.218750000E0,-1.181250095E0,-5.281875229E1,5.300013016E1
2.366387552E1,-3.881250143E0,-1.181250095E0,-5.236875153E1,5.252566602E1
2.367387552E1,-3.581250191E0,-1.125000000E0,-5.283750153E1,5.297067628E1
2.368387552E1,-3.862500191E0,-9.937500358E-1,-5.244375229E1,5.259518610E1
2.369387552E1,-3.468750238E0,-8.812500238E-1,-5.240625381E1,5.252831873E1
2.370387552E1,-3.656250238E0,-5.812500119E-1,-5.276250076E1,5.289222537E1
2.371387552E1,-3.431250095E0,-7.125000358E-1,-5.287500381E1,5.299101020E1
2.372387552E1,-3.206250191E0,-6.750000119E-1,-5.278125381E1,5.288285563E1
2.373387552E1,-3.131250143E0,-7.125000358E-1,-5.268750381E1,5.278527675E1
2.374387552E1,-2.850000143E0,-5.062500238E-1,-5.285625076E1,5.293545159E1
2.375387552E1,-3.262500048E0,-6.562500000E-1,-5.293125153E1,5.303576113E1
2.376387552E1,-3.150000095E0,-7.687500119E-1,-5.317500305E1,5.327376866E1
2.377387552E1,-3.131250143E0,-8.625000119E-1,-5.317500305E1,5.327409862E1
2.378387552E1,-3.243750095E0,-1.087500095E0,-5.289375305E1,5.300427986E1
2.379387552E1,-3.131250143E0,-9.750000238E-1,-5.253750229E1,5.263976158E1
2.380387552E1,-3.656250238E0,-8.625000119E-1,-5.250000381E1,5.263423290E1
2.381387552E1,-3.937500238E0,-1.050000072E0,-5.244375229E1,5.260183991E1
2.382387552E1,-4.312500000E0,-1.087500095E0,-5.266875076E1,5.285619755E1
2.383387552E1,-4.143750191E0,-9.000000358E-1,-5.212500381E1,5.229719580E1
2.384387552E1,-4.143750191E0,-5.250000358E-1,-5.238750076E1,5.255374893E1
2.385387552E1,-4.275000095E0,-3.937500119E-1,-5.274375153E1,5.291818204E1
2.386387552E1,-3.937500238E0,-2.812500000E-1,-5.274375153E1,5.289126898E1
2.387387552E1,-4.106250286E0,-2.812500000E-1,-5.321250153E1,5.337144097E1
2.388387552E1,-3.937500238E0,-5.062500238E-1,-5.311875153E1,5.326689367E1
2.389387552E1,-3.600000143E0,-3.375000060E-1,-5.315625381E1,5.327908808E1
2.390387552E1,-3.337500095E0,-1.500000060E-1,-5.304375076E1,5.314885607E1
2.391387552E1,-3.562500238E0,-2.437500060E-1,-5.310000229E1,5.321993109E1
2.392387552E1,-3.468750238E0,-3.187500238E-1,-5.306250381E1,5.317671615E1
2.393387552E1,-3.562500238E0,-6.375000477E-1,-5.270625305E1,5.283035988E1
2.394387552E1,-3.562500238E0,-8.062500358E-1,-5.268750381E1,5.281396127E1
2.395387552E1,-3.731250048E0,-6.000000238E-1,-5.251875305E1,5.265455013E1
2.396387552E1,-3.562500238E0,-5.625000000E-1,-5.253750229E1,5.266115229E1
2.397387552E1,-3.581250191E0,-5.437500477E-1,-5.246250153E1,5.258740423E1
2.398387552E1,-3.787500143E0,-7.312500477E-1,-5.244375229E1,5.258542610E1
2.399387552E1,-3.506250143E0,-8.062500358E-1,-5.261250305E1,5.273537055E1
2.400387552E1,-4.106250286E0,-1.012500048E0,-5.246250153E1,5.263269435E1
2.401387552E1,-4.125000000E0,-7.312500477E-1,-5.253750229E1,5.270426452E1
2.402387552E1,-4.443750381E0,-6.375000477E-1,-5.240625381E1,5.259818212E1
2.403387552E1,-4.425000191E0,-9.562500119E-1,-5.205000305E1,5.224651049E1
2.404387552E1,-4.312500000E0,-9.375000596E-1,-5.216250229E1,5.234886061E1
2.405387552E1,-4.875000000E0,-9.375000596E-1,-5.218125153E1,5.241686315E1
2.406387552E1,-4.631250381E0,-9.937500358E-1,-5.210625076E1,5.232109888E1
2.407387552E1,-4.743750095E0,-9.750000238E-1,-5.233125305E1,5.255486501E1
2.408387552E1,-4.500000000E0,-1.143750072E0,-5.231250381E1,5.251815133E1
2.409387552E1,-4.500000000E0,-1.106250048E0,-5.218125153E1,5.238660898E1
2.410387552E1,-4.275000095E0,-1.162500024E0,-5.248125076E1,5.266790972E1
2.411387552E1,-4.106250286E0,-1.312500000E0,-5.246250153E1,5.263932004E1
2.412387552E1,-4.518750191E0,-1.500000000E0,-5.261250305E1,5.282749834E1
2.413387552E1,-4.293750286E0,-1.668750048E0,-5.248125076E1,5.268303996E1
2.414387552E1,-4.612500191E0,-1.931250095E0,-5.272500229E1,5.296159695E1
2.415387552E1,-4.781250000E0,-1.668750048E0,-5.270625305E1,5.294897722E1
2.416387552E1,-4.387500286E0,-1.762500048E0,-5.268750381E1,5.289924029E1
2.417387552E1,-4.443750381E0,-1.931250095E0,-5.306250381E1,5.328326149E1
2.418387552E1,-4.387500286E0,-1.875000119E0,-5.296875381E1,5.318321789E1
2.419387552E1,-4.031250000E0,-1.481250048E0,-5.311875153E1,5.329208986E1
2.420387552E1,-4.050000191E0,-1.275000095E0,-5.296875381E1,5.313865831E1
2.421387552E1,-3.843750238E0,-1.106250048E0,-5.336250305E1,5.351219428E1
2.422387552E1,-3.656250238E0,-6.750000119E-1,-5.332500076E1,5.345446190E1
2.423387552E1,-3.581250191E0,-1.087500095E0,-5.298750305E1,5.311952079E1
2.424387552E1,-3.618750095E0,-7.687500119E-1,-5.308125305E1,5.321001555E1
2.425387552E1,-3.618750095E0,-5.812500119E-1,-5.300625229E1,5.313281458E1
2.426387552E1,-3.525000095E0,-3.000000119E-1,-5.311875153E1,5.323642916E1
2.427387552E1,-3.825000048E0,-3.000000119E-1,-5.328750229E1,5.342544830E1
2.428387552E1,-3.506250143E0,-2.625000179E-1,-5.332500076E1,5.344079343E1
2.429387552E1,-3.412500143E0,-7.500000298E-2,-5.338125229E1,5.349026900E1
2.430387552E1,-3.600000143E0,-1.687500030E-1,-5.325000381E1,5.337182200E1
2.431387552E1,-3.525000095E0,2.062500119E-1,-5.351250076E1,5.362887191E1
2.432387552E1,-3.975000143E0,2.250000089E-1,-5.368125153E1,5.382869139E1
2.433387552E1,-4.068750381E0,1.875000000E-1,-5.371875381E1,5.387294680E1
2.434387552E1,-3.937500238E0,1.875000000E-1,-5.371875381E1,5.386319315E1
2.435387552E1,-3.843750238E0,1.875000000E-1,-5.370000076E1,5.383771591E1
2.436387552E1,-3.937500238E0,2.812500000E-1,-5.371875381E1,5.386360108E1
2.437387552E1,-4.593750000E0,-1.875000000E-1,-5.310000229E1,5.329866732E1
2.438387552E1,-4.443750381E0,-4.500000179E-1,-5.304375076E1,5.323146544E1
2.439387552E1,-4.125000000E0,-5.437500477E-1,-5.287500381E1,5.303845131E1
2.440387552E1,-4.012500286E0,-7.500000000E-1,-5.274375153E1,5.290147430E1
2.441387552E1,-3.712500095E0,-6.000000238E-1,-5.289375305E1,5.302727382E1
2.442387552E1,-4.087500095E0,-9.937500358E-1,-5.268750381E1,5.285516299E1
2.443387552E1,-3.975000143E0,-9.750000238E-1,-5.289375305E1,5.305186484E1
2.444387552E1,-4.012500286E0,-1.200000048E0,-5.281875229E1,5.298453314E1
2.445387552E1,-3.600000143E0,-8.437500596E-1,-5.332500076E1,5.345304128E1
2.446387552E1,-3.731250048E0,-5.250000358E-1,-5.340000153E1,5.353277515E1
2.447387552E1,-3.656250238E0,-4.125000238E-1,-5.362500381E1,5.375108702E1
2.448387552E1,-3.356250048E0,-1.500000060E-1,-5.401875305E1,5.412312441E1
2.449387552E1,-3.562500238E0,-4.125000238E-1,-5.336250305E1,5.348287853E1
2.450387552E1,-3.506250143E0,-3.187500238E-1,-5.336250305E1,5.347852021E1
2.451387552E1,-3.900000095E0,-3.562500179E-1,-5.319375229E1,5.333771834E1
2.452387552E1,-3.825000048E0,-2.437500060E-1,-5.351250076E1,5.364958320E1
2.453387552E1,-3.618750095E0,-1.312500089E-1,-5.347500229E1,5.359746681E1
2.454387552E1,-3.862500191E0,-2.625000179E-1,-5.296875381E1,5.311004326E1
2.455387552E1,-4.143750191E0,-4.125000238E-1,-5.270625305E1,5.287050154E1
2.456387552E1,-4.368750095E0,-4.500000179E-1,-5.248125076E1,5.266469557E1
2.457387552E1,-4.256250381E0,-3.187500238E-1,-5.272500229E1,5.289747759E1
2.458387552E1,-4.125000000E0,-2.812500000E-1,-5.295000076E1,5.311117874E1
2.459387552E1,-3.918750048E0,-2.062500119E-1,-5.265000153E1,5.279603964E1
2.460387552E1,-3.768750191E0,7.500000298E-2,-5.270625305E1,5.284087635E1
2.461387552E1,-3.956250191E0,-7.500000298E-2,-5.261250305E1,5.276109379E1
2.462387552E1,-3.656250238E0,5.625000224E-2,-5.300625229E1,5.313223232E1
2.463387552E1,-3.806250095E0,-5.625000224E-2,-5.328750229E1,5.342329645E1
2.464387552E1,-3.881250143E0,-1.875000000E-1,-5.296875381E1,5.311109243E1
2.465387552E1,-3.787500143E0,-1.687500030E-1,-5.323125076E1,5.336609122E1
